from	to	weight
301205	301319	0.237
301206	301319	0.241
301207	301319	0.246
301208	301319	0.706
301209	301319	0.706
301210	301319	0.165
301020	301319	0.221
301211	301319	0.245
301212	301319	0.665
301213	301319	0.646
301214	301319	0.256
301215	301319	0.678
301216	301319	0.68
301217	301319	0.238
301218	301319	0.622
301219	301319	0.227
301221	301319	0.645
301222	301319	0.631
301223	301319	0.656
301224	301319	0.188
301225	301319	0.232
301226	301319	0.705
301227	301319	0.682
301229	301319	0.228
301022	301319	0.664
301230	301319	0.661
301231	301319	0.201
301232	301319	0.513
301233	301319	0.244
301234	301319	0.226
301235	301319	0.228
301236	301319	0.632
301237	301319	0.607
301238	301319	0.27
301239	301319	0.613
301023	301319	0.241
301240	301319	0.223
301241	301319	0.675
301242	301319	0.635
301243	301319	0.691
301245	301319	0.262
301246	301319	0.684
301247	301319	0.699
301248	301319	0.676
301249	301319	0.679
301024	301319	0.656
301250	301319	0.708
301251	301319	0.644
301252	301319	0.632
301253	301319	0.202
301254	301319	0.639
301255	301319	0.516
301256	301319	0.685
301257	301319	0.649
301258	301319	0.642
301025	301319	0.242
301260	301319	0.582
301261	301319	0.63
301262	301319	0.186
301264	301319	0.695
301265	301319	0.621
301266	301319	0.247
301267	301319	0.678
301269	301319	0.749
301026	301319	0.279
301270	301319	0.186
301271	301319	0.233
301272	301319	0.661
301273	301319	0.642
301274	301319	0.6
301275	301319	0.66
301276	301319	0.684
301277	301319	0.663
301278	301319	0.647
301279	301319	0.726
301027	301319	0.611
301280	301319	0.455
301281	301319	0.234
301282	301319	0.665
301283	301319	0.705
301284	301319	0.698
301285	301319	0.646
301286	301319	0.252
301287	301319	0.217
301289	301319	0.23
301003	301319	0.676
301028	301319	0.687
301290	301319	0.253
301291	301319	0.232
301292	301319	0.652
301293	301319	0.666
301294	301319	0.669
301295	301319	0.656
301296	301319	0.269
301297	301319	0.654
301298	301319	0.695
301299	301319	0.612
301029	301319	0.685
301300	301319	0.266
301301	301319	0.684
301303	301319	0.726
301304	301319	0.653
301305	301319	0.671
301306	301319	0.592
301308	301319	0.242
301309	301319	0.628
301030	301319	0.209
301310	301319	0.689
301311	301319	0.715
301312	301319	0.633
301313	301319	0.228
301314	301319	0.472
301315	301319	0.245
301316	301319	0.284
301317	301319	0.712
301318	301319	0.711
301001	301031	0.827
301010	301031	0.77
301092	301031	0.318
301093	301031	0.316
301094	301031	0.553
301095	301031	0.352
301096	301031	0.761
301097	301031	0.779
301098	301031	0.845
301099	301031	0.833
301100	301031	0.284
301102	301031	0.833
301104	301031	0.525
301106	301031	0.246
301108	301031	0.303
301109	301031	0.289
301110	301031	0.816
301112	301031	0.317
301113	301031	0.548
301114	301031	0.74
301115	301031	0.749
301116	301031	0.646
301117	301031	0.731
301120	301031	0.335
301012	301031	0.313
301121	301031	0.339
301122	301031	0.833
301123	301031	0.816
301124	301031	0.324
301125	301031	0.346
301127	301031	0.331
301128	301031	0.824
301129	301031	0.696
301130	301031	0.323
301131	301031	0.764
301133	301031	0.716
301134	301031	0.289
301135	301031	0.29
301136	301031	0.636
301138	301031	0.75
301139	301031	0.214
301140	301031	0.823
301383	301031	0.571
301141	301031	0.748
301142	301031	0.785
301143	301031	0.84
301144	301031	0.314
301145	301031	0.28
301146	301031	0.753
301147	301031	0.831
301148	301031	0.774
301149	301031	0.832
301150	301031	0.829
301014	301031	0.761
301151	301031	0.235
301152	301031	0.841
301153	301031	0.754
301154	301031	0.762
301155	301031	0.312
301156	301031	0.707
301157	301031	0.269
301158	301031	0.638
301015	301031	0.252
301162	301031	0.324
301163	301031	0.841
301164	301031	0.564
301165	301031	0.29
301168	301031	0.851
301169	301031	0.788
301170	301031	0.326
301016	301031	0.743
301171	301031	0.323
301172	301031	0.816
301173	301031	0.773
301174	301031	0.646
301175	301031	0.821
301176	301031	0.38
301178	301031	0.779
301180	301031	0.694
301017	301031	0.76
301181	301031	0.798
301182	301031	0.656
301183	301031	0.292
301184	301031	0.814
301186	301031	0.856
301187	301031	0.329
301189	301031	0.305
301190	301031	0.753
301002	301031	0.766
301018	301031	0.273
301191	301031	0.538
301192	301031	0.788
301193	301031	0.754
301194	301031	0.305
301195	301031	0.839
301196	301031	0.753
301197	301031	0.466
301198	301031	0.698
301200	301031	0.31
301019	301031	0.286
301202	301031	0.314
301204	301031	0.283
301205	301031	0.323
301206	301031	0.326
301207	301031	0.334
301208	301031	0.851
301209	301031	0.8
301210	301031	0.203
301020	301031	0.303
301211	301031	0.33
301212	301031	0.735
301213	301031	0.758
301214	301031	0.344
301215	301031	0.845
301216	301031	0.817
301217	301031	0.322
301218	301031	0.742
301219	301031	0.326
301221	301031	0.743
301222	301031	0.752
301223	301031	0.81
301224	301031	0.198
301225	301031	0.314
301226	301031	0.843
301227	301031	0.839
301229	301031	0.317
301022	301031	0.845
301230	301031	0.813
301231	301031	0.262
301232	301031	0.65
301233	301031	0.298
301234	301031	0.279
301235	301031	0.34
301236	301031	0.779
301237	301031	0.742
301238	301031	0.317
301239	301031	0.696
301023	301031	0.328
301240	301031	0.304
301241	301031	0.826
301242	301031	0.741
301243	301031	0.82
301245	301031	0.342
301246	301031	0.849
301247	301031	0.846
301248	301031	0.842
301249	301031	0.801
301024	301031	0.766
301250	301031	0.817
301251	301031	0.76
301252	301031	0.747
301253	301031	0.234
301254	301031	0.756
301255	301031	0.65
301256	301031	0.855
301257	301031	0.764
301258	301031	0.756
301025	301031	0.31
301260	301031	0.683
301261	301031	0.735
301262	301031	0.207
301264	301031	0.791
301265	301031	0.668
301266	301031	0.281
301267	301031	0.711
301269	301031	0.844
301026	301031	0.348
301270	301031	0.289
301271	301031	0.315
301272	301031	0.766
301273	301031	0.7
301274	301031	0.727
301275	301031	0.761
301276	301031	0.845
301277	301031	0.788
301278	301031	0.783
301279	301031	0.852
301027	301031	0.655
301280	301031	0.565
301281	301031	0.318
301282	301031	0.763
301283	301031	0.838
301284	301031	0.832
301285	301031	0.742
301286	301031	0.319
301287	301031	0.302
301289	301031	0.321
301003	301031	0.851
301028	301031	0.85
301290	301031	0.332
301291	301031	0.307
301292	301031	0.827
301293	301031	0.73
301294	301031	0.775
301295	301031	0.74
301296	301031	0.345
301297	301031	0.774
301298	301031	0.823
301299	301031	0.729
301029	301031	0.784
301300	301031	0.325
301301	301031	0.797
301303	301031	0.863
301304	301031	0.722
301305	301031	0.861
301306	301031	0.702
301308	301031	0.346
301309	301031	0.711
301030	301031	0.266
301310	301031	0.831
301311	301031	0.852
301312	301031	0.781
301313	301031	0.322
301314	301031	0.522
301315	301031	0.34
301316	301031	0.346
301317	301031	0.825
301318	301031	0.827
301319	301031	0.699
301001	301320	0.925
301010	301320	0.858
301092	301320	0.252
301093	301320	0.263
301094	301320	0.503
301095	301320	0.284
301096	301320	0.7
301097	301320	0.71
301098	301320	0.86
301099	301320	0.918
301100	301320	0.227
301102	301320	0.941
301104	301320	0.471
301106	301320	0.187
301108	301320	0.246
301109	301320	0.216
301110	301320	0.847
301112	301320	0.248
301113	301320	0.503
301114	301320	0.718
301115	301320	0.734
301116	301320	0.604
301117	301320	0.708
301120	301320	0.28
301012	301320	0.246
301121	301320	0.265
301122	301320	0.932
301123	301320	0.873
301124	301320	0.263
301125	301320	0.273
301127	301320	0.256
301128	301320	0.863
301129	301320	0.689
301130	301320	0.254
301131	301320	0.746
301133	301320	0.712
301134	301320	0.232
301135	301320	0.224
301136	301320	0.585
301138	301320	0.725
301139	301320	0.132
301140	301320	0.953
301383	301320	0.518
301141	301320	0.739
301142	301320	0.776
301143	301320	0.951
301144	301320	0.248
301145	301320	0.214
301146	301320	0.722
301147	301320	0.822
301148	301320	0.85
301149	301320	0.924
301150	301320	0.868
301014	301320	0.742
301151	301320	0.175
301152	301320	0.871
301153	301320	0.726
301154	301320	0.731
301155	301320	0.243
301156	301320	0.684
301157	301320	0.208
301158	301320	0.578
301015	301320	0.186
301162	301320	0.266
301163	301320	0.891
301164	301320	0.543
301165	301320	0.227
301168	301320	0.935
301169	301320	0.712
301170	301320	0.261
301016	301320	0.726
301171	301320	0.261
301172	301320	0.872
301173	301320	0.749
301174	301320	0.603
301175	301320	0.916
301176	301320	0.301
301178	301320	0.749
301180	301320	0.679
301017	301320	0.736
301181	301320	0.839
301182	301320	0.633
301183	301320	0.234
301184	301320	0.903
301186	301320	0.889
301187	301320	0.27
301189	301320	0.232
301190	301320	0.742
301002	301320	0.748
301018	301320	0.218
301191	301320	0.489
301192	301320	0.815
301193	301320	0.735
301194	301320	0.241
301195	301320	0.897
301196	301320	0.73
301197	301320	0.467
301198	301320	0.688
301200	301320	0.24
301019	301320	0.221
301202	301320	0.245
301204	301320	0.218
301205	301320	0.254
301206	301320	0.27
301207	301320	0.26
301208	301320	0.796
301209	301320	0.85
301210	301320	0.135
301020	301320	0.233
301211	301320	0.259
301212	301320	0.709
301213	301320	0.761
301214	301320	0.274
301215	301320	0.946
301216	301320	0.907
301217	301320	0.259
301218	301320	0.74
301219	301320	0.258
301221	301320	0.732
301222	301320	0.757
301223	301320	0.899
301224	301320	0.146
301225	301320	0.262
301226	301320	0.875
301227	301320	0.9
301229	301320	0.252
301022	301320	0.929
301230	301320	0.924
301231	301320	0.19
301232	301320	0.611
301233	301320	0.232
301234	301320	0.21
301235	301320	0.277
301236	301320	0.701
301237	301320	0.699
301238	301320	0.283
301239	301320	0.67
301023	301320	0.257
301240	301320	0.233
301241	301320	0.928
301242	301320	0.715
301243	301320	0.895
301245	301320	0.275
301246	301320	0.938
301247	301320	0.91
301248	301320	0.929
301249	301320	0.826
301024	301320	0.763
301250	301320	0.835
301251	301320	0.748
301252	301320	0.768
301253	301320	0.172
301254	301320	0.747
301255	301320	0.611
301256	301320	0.895
301257	301320	0.693
301258	301320	0.742
301025	301320	0.234
301260	301320	0.664
301261	301320	0.721
301262	301320	0.137
301264	301320	0.744
301265	301320	0.637
301266	301320	0.242
301267	301320	0.718
301269	301320	0.835
301026	301320	0.318
301270	301320	0.231
301271	301320	0.245
301272	301320	0.717
301273	301320	0.676
301274	301320	0.705
301275	301320	0.74
301276	301320	0.931
301277	301320	0.793
301278	301320	0.808
301279	301320	0.862
301027	301320	0.643
301280	301320	0.511
301281	301320	0.254
301282	301320	0.732
301283	301320	0.89
301284	301320	0.894
301285	301320	0.711
301286	301320	0.245
301287	301320	0.246
301289	301320	0.254
301003	301320	0.951
301028	301320	0.938
301290	301320	0.263
301291	301320	0.238
301292	301320	0.847
301293	301320	0.718
301294	301320	0.751
301295	301320	0.716
301296	301320	0.282
301297	301320	0.758
301298	301320	0.853
301299	301320	0.747
301029	301320	0.818
301300	301320	0.261
301301	301320	0.839
301303	301320	0.9
301304	301320	0.739
301305	301320	0.901
301306	301320	0.697
301308	301320	0.275
301309	301320	0.73
301030	301320	0.201
301310	301320	0.89
301311	301320	0.857
301312	301320	0.716
301313	301320	0.258
301314	301320	0.485
301315	301320	0.287
301316	301320	0.29
301317	301320	0.885
301318	301320	0.835
301319	301320	0.66
301031	301320	0.828
301001	301321	0.922
301010	301321	0.776
301092	301321	0.246
301093	301321	0.259
301094	301321	0.501
301095	301321	0.275
301096	301321	0.698
301097	301321	0.712
301098	301321	0.88
301099	301321	0.845
301100	301321	0.228
301102	301321	0.873
301104	301321	0.47
301106	301321	0.174
301108	301321	0.259
301109	301321	0.215
301110	301321	0.81
301112	301321	0.248
301113	301321	0.493
301114	301321	0.71
301115	301321	0.729
301116	301321	0.599
301117	301321	0.699
301120	301321	0.277
301012	301321	0.239
301121	301321	0.26
301122	301321	0.853
301123	301321	0.837
301124	301321	0.26
301125	301321	0.274
301127	301321	0.256
301128	301321	0.829
301129	301321	0.689
301130	301321	0.249
301131	301321	0.741
301133	301321	0.711
301134	301321	0.23
301135	301321	0.215
301136	301321	0.596
301138	301321	0.715
301139	301321	0.127
301140	301321	0.903
301383	301321	0.52
301141	301321	0.74
301142	301321	0.805
301143	301321	0.872
301144	301321	0.241
301145	301321	0.21
301146	301321	0.714
301147	301321	0.788
301148	301321	0.769
301149	301321	0.861
301150	301321	0.838
301014	301321	0.739
301151	301321	0.164
301152	301321	0.854
301153	301321	0.721
301154	301321	0.73
301155	301321	0.24
301156	301321	0.676
301157	301321	0.194
301158	301321	0.566
301015	301321	0.174
301162	301321	0.26
301163	301321	0.868
301164	301321	0.542
301165	301321	0.22
301168	301321	0.878
301169	301321	0.721
301170	301321	0.263
301016	301321	0.736
301171	301321	0.256
301172	301321	0.826
301173	301321	0.742
301174	301321	0.616
301175	301321	0.839
301176	301321	0.294
301178	301321	0.746
301180	301321	0.673
301017	301321	0.737
301181	301321	0.815
301182	301321	0.628
301183	301321	0.229
301184	301321	0.826
301186	301321	0.836
301187	301321	0.267
301189	301321	0.233
301190	301321	0.74
301002	301321	0.757
301018	301321	0.226
301191	301321	0.495
301192	301321	0.797
301193	301321	0.745
301194	301321	0.23
301195	301321	0.896
301196	301321	0.735
301197	301321	0.438
301198	301321	0.696
301200	301321	0.238
301019	301321	0.214
301202	301321	0.248
301204	301321	0.214
301205	301321	0.251
301206	301321	0.272
301207	301321	0.258
301208	301321	0.781
301209	301321	0.854
301210	301321	0.122
301020	301321	0.231
301211	301321	0.264
301212	301321	0.703
301213	301321	0.754
301214	301321	0.277
301215	301321	0.874
301216	301321	0.823
301217	301321	0.264
301218	301321	0.751
301219	301321	0.27
301221	301321	0.734
301222	301321	0.76
301223	301321	0.822
301224	301321	0.135
301225	301321	0.267
301226	301321	0.934
301227	301321	0.903
301229	301321	0.254
301022	301321	0.863
301230	301321	0.85
301231	301321	0.182
301232	301321	0.63
301233	301321	0.224
301234	301321	0.205
301235	301321	0.286
301236	301321	0.704
301237	301321	0.694
301238	301321	0.286
301239	301321	0.67
301023	301321	0.258
301240	301321	0.231
301241	301321	0.85
301242	301321	0.722
301243	301321	0.845
301245	301321	0.271
301246	301321	0.901
301247	301321	0.855
301248	301321	0.896
301249	301321	0.792
301024	301321	0.762
301250	301321	0.817
301251	301321	0.75
301252	301321	0.763
301253	301321	0.16
301254	301321	0.757
301255	301321	0.635
301256	301321	0.901
301257	301321	0.695
301258	301321	0.744
301025	301321	0.23
301260	301321	0.675
301261	301321	0.724
301262	301321	0.137
301264	301321	0.752
301265	301321	0.629
301266	301321	0.235
301267	301321	0.692
301269	301321	0.834
301026	301321	0.324
301270	301321	0.239
301271	301321	0.243
301272	301321	0.727
301273	301321	0.67
301274	301321	0.72
301275	301321	0.739
301276	301321	0.859
301277	301321	0.791
301278	301321	0.786
301279	301321	0.924
301027	301321	0.691
301280	301321	0.52
301281	301321	0.254
301282	301321	0.729
301283	301321	0.956
301284	301321	0.906
301285	301321	0.712
301286	301321	0.242
301287	301321	0.255
301289	301321	0.255
301003	301321	0.89
301028	301321	0.872
301290	301321	0.264
301291	301321	0.237
301292	301321	0.836
301293	301321	0.708
301294	301321	0.75
301295	301321	0.712
301296	301321	0.277
301297	301321	0.759
301298	301321	0.892
301299	301321	0.724
301029	301321	0.857
301300	301321	0.257
301301	301321	0.845
301303	301321	0.884
301304	301321	0.734
301305	301321	0.884
301306	301321	0.697
301308	301321	0.275
301309	301321	0.69
301030	301321	0.195
301310	301321	0.92
301311	301321	0.9
301312	301321	0.725
301313	301321	0.259
301314	301321	0.489
301315	301321	0.295
301316	301321	0.284
301317	301321	0.862
301318	301321	0.835
301319	301321	0.665
301031	301321	0.822
301320	301321	0.883
301001	301322	0.815
301010	301322	0.75
301092	301322	0.269
301093	301322	0.266
301094	301322	0.509
301095	301322	0.304
301096	301322	0.707
301097	301322	0.729
301098	301322	0.802
301099	301322	0.805
301100	301322	0.255
301102	301322	0.809
301104	301322	0.486
301106	301322	0.201
301108	301322	0.259
301109	301322	0.238
301110	301322	0.823
301112	301322	0.263
301113	301322	0.568
301114	301322	0.755
301115	301322	0.768
301116	301322	0.666
301117	301322	0.743
301120	301322	0.3
301012	301322	0.264
301121	301322	0.298
301122	301322	0.807
301123	301322	0.789
301124	301322	0.287
301125	301322	0.296
301127	301322	0.29
301128	301322	0.861
301129	301322	0.705
301130	301322	0.282
301131	301322	0.73
301133	301322	0.694
301134	301322	0.245
301135	301322	0.241
301136	301322	0.585
301138	301322	0.767
301139	301322	0.175
301140	301322	0.804
301383	301322	0.523
301141	301322	0.747
301142	301322	0.751
301143	301322	0.81
301144	301322	0.27
301145	301322	0.24
301146	301322	0.691
301147	301322	0.742
301148	301322	0.76
301149	301322	0.807
301150	301322	0.794
301014	301322	0.773
301151	301322	0.212
301152	301322	0.808
301153	301322	0.774
301154	301322	0.772
301155	301322	0.261
301156	301322	0.723
301157	301322	0.233
301158	301322	0.616
301015	301322	0.211
301162	301322	0.284
301163	301322	0.822
301164	301322	0.566
301165	301322	0.255
301168	301322	0.811
301169	301322	0.759
301170	301322	0.281
301016	301322	0.734
301171	301322	0.27
301172	301322	0.801
301173	301322	0.782
301174	301322	0.598
301175	301322	0.802
301176	301322	0.366
301178	301322	0.76
301180	301322	0.705
301017	301322	0.768
301181	301322	0.806
301182	301322	0.669
301183	301322	0.253
301184	301322	0.792
301186	301322	0.809
301187	301322	0.287
301189	301322	0.249
301190	301322	0.773
301002	301322	0.774
301018	301322	0.231
301191	301322	0.498
301192	301322	0.79
301193	301322	0.763
301194	301322	0.262
301195	301322	0.822
301196	301322	0.754
301197	301322	0.5
301198	301322	0.691
301200	301322	0.26
301019	301322	0.248
301202	301322	0.274
301204	301322	0.236
301205	301322	0.27
301206	301322	0.286
301207	301322	0.285
301208	301322	0.803
301209	301322	0.821
301210	301322	0.165
301020	301322	0.254
301211	301322	0.288
301212	301322	0.752
301213	301322	0.762
301214	301322	0.297
301215	301322	0.82
301216	301322	0.79
301217	301322	0.275
301218	301322	0.743
301219	301322	0.273
301221	301322	0.751
301222	301322	0.743
301223	301322	0.769
301224	301322	0.182
301225	301322	0.269
301226	301322	0.821
301227	301322	0.804
301229	301322	0.268
301022	301322	0.802
301230	301322	0.799
301231	301322	0.216
301232	301322	0.583
301233	301322	0.265
301234	301322	0.25
301235	301322	0.29
301236	301322	0.741
301237	301322	0.711
301238	301322	0.304
301239	301322	0.7
301023	301322	0.28
301240	301322	0.261
301241	301322	0.806
301242	301322	0.727
301243	301322	0.842
301245	301322	0.292
301246	301322	0.828
301247	301322	0.831
301248	301322	0.82
301249	301322	0.816
301024	301322	0.777
301250	301322	0.795
301251	301322	0.769
301252	301322	0.765
301253	301322	0.202
301254	301322	0.752
301255	301322	0.598
301256	301322	0.809
301257	301322	0.73
301258	301322	0.755
301025	301322	0.265
301260	301322	0.685
301261	301322	0.734
301262	301322	0.178
301264	301322	0.787
301265	301322	0.698
301266	301322	0.269
301267	301322	0.733
301269	301322	0.916
301026	301322	0.326
301270	301322	0.237
301271	301322	0.265
301272	301322	0.753
301273	301322	0.732
301274	301322	0.717
301275	301322	0.771
301276	301322	0.813
301277	301322	0.768
301278	301322	0.79
301279	301322	0.856
301027	301322	0.65
301280	301322	0.521
301281	301322	0.271
301282	301322	0.777
301283	301322	0.818
301284	301322	0.836
301285	301322	0.742
301286	301322	0.272
301287	301322	0.255
301289	301322	0.271
301003	301322	0.815
301028	301322	0.811
301290	301322	0.286
301291	301322	0.258
301292	301322	0.78
301293	301322	0.761
301294	301322	0.776
301295	301322	0.754
301296	301322	0.304
301297	301322	0.762
301298	301322	0.809
301299	301322	0.716
301029	301322	0.771
301300	301322	0.284
301301	301322	0.786
301303	301322	0.861
301304	301322	0.721
301305	301322	0.801
301306	301322	0.693
301308	301322	0.289
301309	301322	0.727
301030	301322	0.227
301310	301322	0.818
301311	301322	0.86
301312	301322	0.735
301313	301322	0.263
301314	301322	0.492
301315	301322	0.293
301316	301322	0.315
301317	301322	0.829
301318	301322	0.855
301319	301322	0.737
301031	301322	0.812
301320	301322	0.807
301321	301322	0.802
301001	301324	0.811
301010	301324	0.755
301092	301324	0.31
301093	301324	0.299
301094	301324	0.549
301095	301324	0.34
301096	301324	0.739
301097	301324	0.764
301098	301324	0.821
301099	301324	0.823
301100	301324	0.284
301102	301324	0.815
301104	301324	0.523
301106	301324	0.24
301108	301324	0.28
301109	301324	0.273
301110	301324	0.824
301112	301324	0.293
301113	301324	0.589
301114	301324	0.797
301115	301324	0.807
301116	301324	0.699
301117	301324	0.787
301120	301324	0.331
301012	301324	0.302
301121	301324	0.322
301122	301324	0.829
301123	301324	0.789
301124	301324	0.319
301125	301324	0.329
301127	301324	0.319
301128	301324	0.833
301129	301324	0.727
301130	301324	0.319
301131	301324	0.76
301133	301324	0.703
301134	301324	0.285
301135	301324	0.283
301136	301324	0.627
301138	301324	0.802
301139	301324	0.195
301140	301324	0.804
301383	301324	0.557
301141	301324	0.784
301142	301324	0.781
301143	301324	0.815
301144	301324	0.308
301145	301324	0.275
301146	301324	0.739
301147	301324	0.786
301148	301324	0.765
301149	301324	0.81
301150	301324	0.782
301014	301324	0.807
301151	301324	0.229
301152	301324	0.825
301153	301324	0.804
301154	301324	0.809
301155	301324	0.306
301156	301324	0.756
301157	301324	0.277
301158	301324	0.651
301015	301324	0.254
301162	301324	0.318
301163	301324	0.839
301164	301324	0.582
301165	301324	0.291
301168	301324	0.819
301169	301324	0.785
301170	301324	0.32
301016	301324	0.773
301171	301324	0.311
301172	301324	0.804
301173	301324	0.822
301174	301324	0.65
301175	301324	0.812
301176	301324	0.394
301178	301324	0.757
301180	301324	0.763
301017	301324	0.812
301181	301324	0.832
301182	301324	0.657
301183	301324	0.287
301184	301324	0.792
301186	301324	0.81
301187	301324	0.33
301189	301324	0.289
301190	301324	0.803
301002	301324	0.806
301018	301324	0.267
301191	301324	0.526
301192	301324	0.822
301193	301324	0.808
301194	301324	0.303
301195	301324	0.82
301196	301324	0.789
301197	301324	0.523
301198	301324	0.724
301200	301324	0.303
301019	301324	0.287
301202	301324	0.315
301204	301324	0.272
301205	301324	0.313
301206	301324	0.318
301207	301324	0.329
301208	301324	0.785
301209	301324	0.854
301210	301324	0.208
301020	301324	0.292
301211	301324	0.311
301212	301324	0.777
301213	301324	0.791
301214	301324	0.336
301215	301324	0.827
301216	301324	0.8
301217	301324	0.31
301218	301324	0.762
301219	301324	0.307
301221	301324	0.78
301222	301324	0.776
301223	301324	0.792
301224	301324	0.208
301225	301324	0.304
301226	301324	0.816
301227	301324	0.818
301229	301324	0.306
301022	301324	0.807
301230	301324	0.814
301231	301324	0.25
301232	301324	0.635
301233	301324	0.3
301234	301324	0.275
301235	301324	0.314
301236	301324	0.757
301237	301324	0.743
301238	301324	0.335
301239	301324	0.693
301023	301324	0.318
301240	301324	0.294
301241	301324	0.816
301242	301324	0.766
301243	301324	0.829
301245	301324	0.333
301246	301324	0.828
301247	301324	0.833
301248	301324	0.826
301249	301324	0.846
301024	301324	0.808
301250	301324	0.845
301251	301324	0.804
301252	301324	0.781
301253	301324	0.238
301254	301324	0.782
301255	301324	0.641
301256	301324	0.818
301257	301324	0.754
301258	301324	0.796
301025	301324	0.298
301260	301324	0.707
301261	301324	0.768
301262	301324	0.201
301264	301324	0.827
301265	301324	0.719
301266	301324	0.305
301267	301324	0.719
301269	301324	0.868
301026	301324	0.363
301270	301324	0.276
301271	301324	0.308
301272	301324	0.775
301273	301324	0.752
301274	301324	0.743
301275	301324	0.812
301276	301324	0.826
301277	301324	0.812
301278	301324	0.795
301279	301324	0.83
301027	301324	0.655
301280	301324	0.556
301281	301324	0.31
301282	301324	0.808
301283	301324	0.829
301284	301324	0.837
301285	301324	0.777
301286	301324	0.306
301287	301324	0.287
301289	301324	0.304
301003	301324	0.818
301028	301324	0.825
301290	301324	0.323
301291	301324	0.292
301292	301324	0.78
301293	301324	0.781
301294	301324	0.808
301295	301324	0.781
301296	301324	0.349
301297	301324	0.808
301298	301324	0.813
301299	301324	0.72
301029	301324	0.777
301300	301324	0.32
301301	301324	0.782
301303	301324	0.859
301304	301324	0.77
301305	301324	0.81
301306	301324	0.725
301308	301324	0.327
301309	301324	0.773
301030	301324	0.266
301310	301324	0.802
301311	301324	0.837
301312	301324	0.772
301313	301324	0.301
301314	301324	0.528
301315	301324	0.317
301316	301324	0.342
301317	301324	0.828
301318	301324	0.901
301319	301324	0.75
301031	301324	0.8
301320	301324	0.804
301321	301324	0.796
301322	301324	0.82
301001	301325	0.459
301010	301325	0.455
301092	301325	0.436
301093	301325	0.373
301094	301325	0.428
301095	301325	0.386
301096	301325	0.542
301097	301325	0.554
301098	301325	0.514
301099	301325	0.488
301100	301325	0.364
301102	301325	0.488
301104	301325	0.428
301106	301325	0.349
301108	301325	0.377
301109	301325	0.389
301110	301325	0.539
301112	301325	0.397
301113	301325	0.427
301114	301325	0.582
301115	301325	0.586
301116	301325	0.524
301117	301325	0.554
301120	301325	0.38
301012	301325	0.444
301121	301325	0.413
301122	301325	0.497
301123	301325	0.493
301124	301325	0.375
301125	301325	0.438
301127	301325	0.43
301128	301325	0.516
301129	301325	0.563
301130	301325	0.379
301131	301325	0.538
301133	301325	0.473
301134	301325	0.415
301135	301325	0.366
301136	301325	0.493
301138	301325	0.581
301139	301325	0.309
301140	301325	0.455
301383	301325	0.473
301141	301325	0.541
301142	301325	0.518
301143	301325	0.493
301144	301325	0.423
301145	301325	0.367
301146	301325	0.526
301147	301325	0.502
301148	301325	0.46
301149	301325	0.481
301150	301325	0.486
301014	301325	0.585
301151	301325	0.353
301152	301325	0.502
301153	301325	0.584
301154	301325	0.593
301155	301325	0.411
301156	301325	0.547
301157	301325	0.398
301158	301325	0.473
301015	301325	0.37
301162	301325	0.385
301163	301325	0.506
301164	301325	0.564
301165	301325	0.363
301168	301325	0.491
301169	301325	0.562
301170	301325	0.394
301016	301325	0.55
301171	301325	0.438
301172	301325	0.488
301173	301325	0.596
301174	301325	0.517
301175	301325	0.495
301176	301325	0.346
301178	301325	0.558
301180	301325	0.549
301017	301325	0.589
301181	301325	0.536
301182	301325	0.473
301183	301325	0.365
301184	301325	0.484
301186	301325	0.495
301187	301325	0.367
301189	301325	0.38
301190	301325	0.575
301002	301325	0.564
301018	301325	0.421
301191	301325	0.433
301192	301325	0.53
301193	301325	0.58
301194	301325	0.434
301195	301325	0.487
301196	301325	0.562
301197	301325	0.271
301198	301325	0.572
301200	301325	0.418
301019	301325	0.397
301202	301325	0.417
301204	301325	0.405
301205	301325	0.432
301206	301325	0.371
301207	301325	0.422
301208	301325	0.506
301209	301325	0.514
301210	301325	0.328
301020	301325	0.396
301211	301325	0.431
301212	301325	0.549
301213	301325	0.534
301214	301325	0.444
301215	301325	0.489
301216	301325	0.492
301217	301325	0.423
301218	301325	0.546
301219	301325	0.43
301221	301325	0.555
301222	301325	0.531
301223	301325	0.496
301224	301325	0.291
301225	301325	0.358
301226	301325	0.503
301227	301325	0.491
301229	301325	0.409
301022	301325	0.475
301230	301325	0.474
301231	301325	0.389
301232	301325	0.47
301233	301325	0.412
301234	301325	0.4
301235	301325	0.416
301236	301325	0.536
301237	301325	0.544
301238	301325	0.547
301239	301325	0.519
301023	301325	0.418
301240	301325	0.428
301241	301325	0.486
301242	301325	0.574
301243	301325	0.498
301245	301325	0.413
301246	301325	0.481
301247	301325	0.502
301248	301325	0.489
301249	301325	0.542
301024	301325	0.578
301250	301325	0.526
301251	301325	0.577
301252	301325	0.541
301253	301325	0.374
301254	301325	0.558
301255	301325	0.496
301256	301325	0.5
301257	301325	0.524
301258	301325	0.553
301025	301325	0.411
301260	301325	0.546
301261	301325	0.553
301262	301325	0.312
301264	301325	0.581
301265	301325	0.534
301266	301325	0.416
301267	301325	0.435
301269	301325	0.524
301026	301325	0.551
301270	301325	0.386
301271	301325	0.43
301272	301325	0.533
301273	301325	0.537
301274	301325	0.544
301275	301325	0.589
301276	301325	0.492
301277	301325	0.52
301278	301325	0.517
301279	301325	0.49
301027	301325	0.4
