from	to	weight
301125	301276	0.011
301127	301276	0.004
301128	301276	0.007
301129	301276	0.003
301130	301276	0.013
301131	301276	0.011
301133	301276	0.016
301134	301276	0.009
301135	301276	0.007
301136	301276	0.003
301138	301276	0.009
301139	301276	0.003
301140	301276	0.015
301141	301276	0.016
301142	301276	0.007
301143	301276	0.006
301144	301276	0.006
301145	301276	0.013
301146	301276	0.006
301147	301276	0.012
301148	301276	0.011
301149	301276	0.008
301150	301276	0.004
301151	301276	0.011
301152	301276	0.003
301153	301276	0.003
301154	301276	0.005
301155	301276	0.019
301156	301276	0.008
301157	301276	0.004
301158	301276	0.013
301162	301276	0.003
301163	301276	0.003
301164	301276	0.008
301165	301276	0.014
301168	301276	0.012
301169	301276	0.003
301170	301276	0.013
301171	301276	0.013
301172	301276	0.01
301173	301276	0.01
301174	301276	0.013
301175	301276	0.015
301176	301276	0.009
301178	301276	0.013
301180	301276	0.004
301181	301276	0.01
301182	301276	0.018
301183	301276	0.011
301184	301276	0.008
301186	301276	0.009
301187	301276	0.003
301189	301276	0.023
301190	301276	0.013
301191	301276	0.004
301192	301276	0.011
301193	301276	0.013
301194	301276	0.007
301195	301276	0.013
301196	301276	0.016
301197	301276	0.004
301198	301276	0.004
301200	301276	0.004
301202	301276	0.012
301204	301276	0.012
301205	301276	0.008
301206	301276	0.025
301207	301276	0.009
301208	301276	0.013
301209	301276	0.007
301210	301276	0.013
301211	301276	0.009
301212	301276	0.009
301213	301276	0.005
301214	301276	0.007
301215	301276	0.011
301216	301276	0.011
301217	301276	0.008
301218	301276	0.004
301219	301276	0.006
301221	301276	0.007
301222	301276	0.012
301223	301276	0.011
301224	301276	0.007
301225	301276	0.008
301226	301276	0.006
301227	301276	0.009
301229	301276	0.012
301230	301276	0.014
301231	301276	0.004
301232	301276	0.012
301233	301276	0.023
301234	301276	0.011
301235	301276	0.013
301236	301276	0.004
301237	301276	0.014
301238	301276	0.01
301239	301276	0.01
301240	301276	0.008
301241	301276	0.011
301242	301276	0.003
301243	301276	0.012
301245	301276	0.007
301246	301276	0.015
301247	301276	0.011
301248	301276	0.013
301249	301276	0.005
301250	301276	0.011
301251	301276	0.006
301252	301276	0.006
301253	301276	0.017
301254	301276	0.011
301255	301276	0.022
301256	301276	0.012
301257	301276	0.016
301258	301276	0.016
301260	301276	0.007
301261	301276	0.012
301262	301276	0.008
301264	301276	0.019
301265	301276	0.005
301266	301276	0.004
301267	301276	0.013
301269	301276	0.01
301270	301276	0.013
301271	301276	0.013
301272	301276	0.011
301273	301276	0.019
301274	301276	0.004
301275	301276	0.013
301001	301277	0.015
301002	301277	0.018
301003	301277	0.004
301004	301277	0.003
301005	301277	0.011
301006	301277	0.002
301007	301277	0.015
301008	301277	0.012
301009	301277	0.024
301010	301277	0.015
301012	301277	0.004
301014	301277	0.012
301015	301277	0.002
301016	301277	0.003
301017	301277	0.003
301018	301277	0.029
301019	301277	0.003
301020	301277	0.018
301022	301277	0.018
301023	301277	0.021
301024	301277	0.027
301025	301277	0.025
301026	301277	0.002
301027	301277	0.004
301028	301277	0.004
301029	301277	0.014
301030	301277	0.031
301031	301277	0.002
301032	301277	0.002
301033	301277	0.002
301034	301277	0.008
301035	301277	0.029
301037	301277	0.003
301038	301277	0.011
301039	301277	0.007
301040	301277	0.004
301041	301277	0.002
301042	301277	0.011
301043	301277	0.017
301045	301277	0.002
301047	301277	0.02
301049	301277	0.003
301050	301277	0.011
301051	301277	0.008
301052	301277	0.019
301053	301277	0.005
301054	301277	0.004
301055	301277	0.005
301056	301277	0.033
301058	301277	0.027
301059	301277	0.003
301060	301277	0.042
301062	301277	0.042
301063	301277	0.057
301064	301277	0.002
301066	301277	0.047
301067	301277	0.002
301068	301277	0.007
301069	301277	0.003
301071	301277	0.003
301072	301277	0.033
301073	301277	0.004
301074	301277	0.003
301075	301277	0.033
301076	301277	0.016
301077	301277	0.002
301081	301277	0.011
301082	301277	0.004
301083	301277	0.024
301084	301277	0.019
301085	301277	0.007
301086	301277	0.038
301087	301277	0.009
301088	301277	0.009
301090	301277	0.031
301091	301277	0.011
301092	301277	0.012
301093	301277	0.017
301094	301277	0.002
301095	301277	0.014
301096	301277	0.011
301097	301277	0.002
301098	301277	0.002
301099	301277	0.02
301100	301277	0.026
301102	301277	0.002
301104	301277	0.009
301106	301277	0.011
301108	301277	0.026
301109	301277	0.003
301110	301277	0.014
301112	301277	0.045
301113	301277	0.015
301114	301277	0.008
301115	301277	0.004
301116	301277	0.005
301117	301277	0.002
301120	301277	0.003
301121	301277	0.005
301122	301277	0.003
301123	301277	0.002
301124	301277	0.015
301125	301277	0.018
301127	301277	0.002
301128	301277	0.003
301129	301277	0.002
301130	301277	0.016
301131	301277	0.011
301133	301277	0.009
301134	301277	0.027
301135	301277	0.028
301136	301277	0.002
301138	301277	0.02
301139	301277	0.002
301140	301277	0.011
301141	301277	0.015
301142	301277	0.022
301143	301277	0.003
301144	301277	0.003
301145	301277	0.011
301146	301277	0.02
301147	301277	0.007
301148	301277	0.011
301149	301277	0.032
301150	301277	0.002
301151	301277	0.005
301152	301277	0.002
301153	301277	0.002
301154	301277	0.003
301155	301277	0.015
301156	301277	0.006
301157	301277	0.002
301158	301277	0.014
301162	301277	0.002
301163	301277	0.002
301164	301277	0.026
301165	301277	0.01
301168	301277	0.014
301169	301277	0.002
301170	301277	0.016
301171	301277	0.013
301172	301277	0.018
301173	301277	0.015
301174	301277	0.017
301175	301277	0.013
301176	301277	0.015
301178	301277	0.011
301180	301277	0.002
301181	301277	0.011
301182	301277	0.013
301183	301277	0.014
301184	301277	0.011
301186	301277	0.016
301187	301277	0.002
301189	301277	0.011
301190	301277	0.019
301191	301277	0.002
301192	301277	0.038
301193	301277	0.014
301194	301277	0.005
301195	301277	0.019
301196	301277	0.017
301197	301277	0.003
301198	301277	0.002
301200	301277	0.003
301202	301277	0.018
301204	301277	0.029
301205	301277	0.037
301206	301277	0.014
301207	301277	0.022
301208	301277	0.02
301209	301277	0.026
301210	301277	0.016
301211	301277	0.019
301212	301277	0.008
301213	301277	0.003
301214	301277	0.015
301215	301277	0.011
301216	301277	0.026
301217	301277	0.052
301218	301277	0.002
301219	301277	0.004
301221	301277	0.005
301222	301277	0.011
301223	301277	0.017
301224	301277	0.005
301225	301277	0.004
301226	301277	0.022
301227	301277	0.008
301229	301277	0.045
301230	301277	0.016
301231	301277	0.002
301232	301277	0.013
301233	301277	0.014
301234	301277	0.012
301235	301277	0.019
301236	301277	0.002
301237	301277	0.011
301238	301277	0.017
301239	301277	0.007
301240	301277	0.041
301241	301277	0.009
301242	301277	0.002
301243	301277	0.02
301245	301277	0.005
301246	301277	0.015
301247	301277	0.038
301248	301277	0.014
301249	301277	0.003
301250	301277	0.007
301251	301277	0.003
301252	301277	0.004
301253	301277	0.016
301254	301277	0.035
301255	301277	0.012
301256	301277	0.014
301257	301277	0.016
301258	301277	0.024
301260	301277	0.017
301261	301277	0.028
301262	301277	0.004
301264	301277	0.008
301265	301277	0.014
301266	301277	0.002
301267	301277	0.014
301269	301277	0.012
301270	301277	0.014
301271	301277	0.019
301272	301277	0.014
301273	301277	0.012
301274	301277	0.002
301275	301277	0.018
301276	301277	0.009
301001	301278	0.014
301002	301278	0.012
301003	301278	0.004
301004	301278	0.003
301005	301278	0.018
301006	301278	0.002
301007	301278	0.012
301008	301278	0.026
301009	301278	0.015
301010	301278	0.087
301012	301278	0.004
301014	301278	0.04
301015	301278	0.002
301016	301278	0.003
301017	301278	0.003
301018	301278	0.008
301019	301278	0.003
301020	301278	0.02
301022	301278	0.023
301023	301278	0.009
301024	301278	0.013
301025	301278	0.009
301026	301278	0.003
301027	301278	0.004
301028	301278	0.004
301029	301278	0.007
301030	301278	0.016
301031	301278	0.002
301032	301278	0.002
301033	301278	0.002
301034	301278	0.006
301035	301278	0.021
301037	301278	0.003
301038	301278	0.016
301039	301278	0.007
301040	301278	0.004
301041	301278	0.002
301042	301278	0.01
301043	301278	0.022
301045	301278	0.002
301047	301278	0.018
301049	301278	0.003
301050	301278	0.028
301051	301278	0.013
301052	301278	0.008
301053	301278	0.005
301054	301278	0.004
301055	301278	0.005
301056	301278	0.016
301058	301278	0.021
301059	301278	0.003
301060	301278	0.017
301062	301278	0.012
301063	301278	0.011
301064	301278	0.002
301066	301278	0.012
301067	301278	0.002
301068	301278	0.007
301069	301278	0.003
301071	301278	0.003
301072	301278	0.013
301073	301278	0.004
301074	301278	0.003
301075	301278	0.013
301076	301278	0.02
301077	301278	0.002
301081	301278	0.009
301082	301278	0.004
301083	301278	0.008
301084	301278	0.013
301085	301278	0.007
301086	301278	0.02
301087	301278	0.012
301088	301278	0.026
301090	301278	0.018
301091	301278	0.019
301092	301278	0.018
301093	301278	0.043
301094	301278	0.002
301095	301278	0.04
301096	301278	0.04
301097	301278	0.002
301098	301278	0.002
301099	301278	0.025
301100	301278	0.013
301102	301278	0.003
301104	301278	0.011
301106	301278	0.026
301108	301278	0.016
301109	301278	0.003
301110	301278	0.008
301112	301278	0.012
301113	301278	0.014
301114	301278	0.008
301115	301278	0.004
301116	301278	0.005
301117	301278	0.002
301120	301278	0.003
301121	301278	0.005
301122	301278	0.004
301123	301278	0.002
301124	301278	0.006
301125	301278	0.031
301127	301278	0.002
301128	301278	0.004
301129	301278	0.002
301130	301278	0.013
301131	301278	0.056
301133	301278	0.011
301134	301278	0.013
301135	301278	0.008
301136	301278	0.002
301138	301278	0.017
301139	301278	0.002
301140	301278	0.021
301141	301278	0.027
301142	301278	0.012
301143	301278	0.003
301144	301278	0.003
301145	301278	0.06
301146	301278	0.007
301147	301278	0.007
301148	301278	0.04
301149	301278	0.015
301150	301278	0.002
301151	301278	0.005
301152	301278	0.002
301153	301278	0.002
301154	301278	0.003
301155	301278	0.014
301156	301278	0.006
301157	301278	0.002
301158	301278	0.017
301162	301278	0.002
301163	301278	0.002
301164	301278	0.009
301165	301278	0.013
301168	301278	0.076
301169	301278	0.002
301170	301278	0.016
301171	301278	0.015
301172	301278	0.028
301173	301278	0.042
301174	301278	0.021
301175	301278	0.016
301176	301278	0.019
301178	301278	0.016
301180	301278	0.002
301181	301278	0.038
301182	301278	0.019
301183	301278	0.05
301184	301278	0.021
301186	301278	0.023
301187	301278	0.002
301189	301278	0.033
301190	301278	0.034
301191	301278	0.002
301192	301278	0.021
301193	301278	0.048
301194	301278	0.005
301195	301278	0.016
301196	301278	0.034
301197	301278	0.003
301198	301278	0.002
301200	301278	0.003
301202	301278	0.024
301204	301278	0.017
301205	301278	0.011
301206	301278	0.026
301207	301278	0.022
301208	301278	0.014
301209	301278	0.01
301210	301278	0.038
301211	301278	0.025
301212	301278	0.008
301213	301278	0.003
301214	301278	0.014
301215	301278	0.037
301216	301278	0.015
301217	301278	0.01
301218	301278	0.002
301219	301278	0.004
301221	301278	0.004
301222	301278	0.019
301223	301278	0.032
301224	301278	0.005
301225	301278	0.004
301226	301278	0.007
301227	301278	0.008
301229	301278	0.018
301230	301278	0.02
301231	301278	0.002
301232	301278	0.01
301233	301278	0.029
301234	301278	0.038
301235	301278	0.015
301236	301278	0.002
301237	301278	0.011
301238	301278	0.01
301239	301278	0.007
301240	301278	0.011
301241	301278	0.01
301242	301278	0.002
301243	301278	0.011
301245	301278	0.005
301246	301278	0.026
301247	301278	0.017
301248	301278	0.05
301249	301278	0.003
301250	301278	0.008
301251	301278	0.003
301252	301278	0.004
301253	301278	0.027
301254	301278	0.015
301255	301278	0.039
301256	301278	0.018
301257	301278	0.016
301258	301278	0.024
301260	301278	0.014
301261	301278	0.014
301262	301278	0.004
301264	301278	0.01
301265	301278	0.008
301266	301278	0.002
301267	301278	0.03
301269	301278	0.039
301270	301278	0.048
301271	301278	0.031
301272	301278	0.061
301273	301278	0.03
301274	301278	0.002
301275	301278	0.017
301276	301278	0.013
301277	301278	0.013
301001	301279	0.014
301002	301279	0.015
301003	301279	0.004
301004	301279	0.003
301005	301279	0.014
301006	301279	0.003
301007	301279	0.013
301008	301279	0.016
301009	301279	0.019
301010	301279	0.027
301012	301279	0.004
301014	301279	0.018
301015	301279	0.002
301016	301279	0.003
301017	301279	0.003
301018	301279	0.013
301019	301279	0.003
301020	301279	0.023
301022	301279	0.021
301023	301279	0.013
301024	301279	0.017
301025	301279	0.013
301026	301279	0.003
301027	301279	0.004
301028	301279	0.004
301029	301279	0.009
301030	301279	0.027
301031	301279	0.003
301032	301279	0.003
301033	301279	0.003
301034	301279	0.008
301035	301279	0.032
301037	301279	0.003
301038	301279	0.013
301039	301279	0.008
301040	301279	0.004
301041	301279	0.003
301042	301279	0.012
301043	301279	0.032
301045	301279	0.003
301047	301279	0.022
301049	301279	0.003
301050	301279	0.019
301051	301279	0.012
301052	301279	0.013
301053	301279	0.005
301054	301279	0.004
301055	301279	0.005
301056	301279	0.022
301058	301279	0.026
301059	301279	0.003
301060	301279	0.025
301062	301279	0.019
301063	301279	0.019
301064	301279	0.002
301066	301279	0.018
301067	301279	0.002
301068	301279	0.007
301069	301279	0.003
301071	301279	0.003
301072	301279	0.019
301073	301279	0.004
301074	301279	0.003
301075	301279	0.018
301076	301279	0.021
301077	301279	0.002
301081	301279	0.012
301082	301279	0.005
301083	301279	0.012
301084	301279	0.018
301085	301279	0.008
301086	301279	0.035
301087	301279	0.012
301088	301279	0.013
301090	301279	0.024
301091	301279	0.016
301092	301279	0.016
301093	301279	0.041
301094	301279	0.002
301095	301279	0.021
301096	301279	0.023
301097	301279	0.002
301098	301279	0.002
301099	301279	0.048
301100	301279	0.019
301102	301279	0.003
301104	301279	0.011
301106	301279	0.015
301108	301279	0.025
301109	301279	0.003
301110	301279	0.011
301112	301279	0.018
301113	301279	0.016
301114	301279	0.008
301115	301279	0.005
301116	301279	0.006
301117	301279	0.002
301120	301279	0.003
301121	301279	0.006
301122	301279	0.004
301123	301279	0.002
301124	301279	0.008
301125	301279	0.024
301127	301279	0.002
301128	301279	0.004
301129	301279	0.002
301130	301279	0.018
301131	301279	0.017
301133	301279	0.012
301134	301279	0.024
301135	301279	0.013
301136	301279	0.002
301138	301279	0.024
301139	301279	0.002
301140	301279	0.017
301141	301279	0.049
301142	301279	0.017
301143	301279	0.003
301144	301279	0.003
301145	301279	0.019
301146	301279	0.011
301147	301279	0.008
301148	301279	0.016
301149	301279	0.02
301150	301279	0.002
301151	301279	0.006
301152	301279	0.002
301153	301279	0.002
301154	301279	0.003
301155	301279	0.024
301156	301279	0.007
301157	301279	0.002
301158	301279	0.018
301162	301279	0.002
301163	301279	0.002
301164	301279	0.014
301165	301279	0.014
301168	301279	0.023
301169	301279	0.002
301170	301279	0.019
301171	301279	0.017
301172	301279	0.026
301173	301279	0.023
301174	301279	0.033
301175	301279	0.028
301176	301279	0.019
301178	301279	0.014
301180	301279	0.002
301181	301279	0.015
301182	301279	0.018
301183	301279	0.022
301184	301279	0.013
301186	301279	0.018
301187	301279	0.002
301189	301279	0.021
301190	301279	0.031
301191	301279	0.003
301192	301279	0.037
301193	301279	0.021
301194	301279	0.005
301195	301279	0.022
301196	301279	0.033
301197	301279	0.003
301198	301279	0.003
301200	301279	0.003
301202	301279	0.023
301204	301279	0.033
301205	301279	0.018
301206	301279	0.026
301207	301279	0.023
301208	301279	0.021
301209	301279	0.015
301210	301279	0.027
301211	301279	0.022
301212	301279	0.008
301213	301279	0.003
301214	301279	0.014
301215	301279	0.016
301216	301279	0.021
301217	301279	0.017
301218	301279	0.003
301219	301279	0.004
301221	301279	0.005
301222	301279	0.015
301223	301279	0.023
301224	301279	0.005
301225	301279	0.005
301226	301279	0.011
301227	301279	0.009
301229	301279	0.045
301230	301279	0.019
301231	301279	0.002
301232	301279	0.014
301233	301279	0.025
301234	301279	0.016
301235	301279	0.023
301236	301279	0.003
301237	301279	0.014
301238	301279	0.014
301239	301279	0.008
301240	301279	0.018
301241	301279	0.01
301242	301279	0.002
301243	301279	0.018
301245	301279	0.005
301246	301279	0.024
301247	301279	0.028
301248	301279	0.023
301249	301279	0.003
301250	301279	0.009
301251	301279	0.004
301252	301279	0.004
301253	301279	0.037
301254	301279	0.023
301255	301279	0.024
301256	301279	0.017
301257	301279	0.024
301258	301279	0.079
301260	301279	0.016
301261	301279	0.03
301262	301279	0.005
301264	301279	0.011
301265	301279	0.01
301266	301279	0.002
301267	301279	0.021
301269	301279	0.018
301270	301279	0.022
301271	301279	0.029
301272	301279	0.021
301273	301279	0.026
301274	301279	0.003
301275	301279	0.022
301276	301279	0.014
301277	301279	0.024
301278	301279	0.024
301001	301280	0.015
301002	301280	0.023
301003	301280	0.003
301004	301280	0.003
301005	301280	0.008
301006	301280	0.002
301007	301280	0.017
301008	301280	0.008
301009	301280	0.023
301010	301280	0.011
301012	301280	0.003
301014	301280	0.009
301015	301280	0.002
301016	301280	0.002
301017	301280	0.002
301018	301280	0.02
301019	301280	0.002
301020	301280	0.01
301022	301280	0.013
301023	301280	0.028
301024	301280	0.023
301025	301280	0.03
301026	301280	0.002
301027	301280	0.003
301028	301280	0.003
301029	301280	0.022
301030	301280	0.013
301031	301280	0.002
301032	301280	0.002
301033	301280	0.002
301034	301280	0.006
301035	301280	0.015
301037	301280	0.002
301038	301280	0.007
301039	301280	0.005
301040	301280	0.003
301041	301280	0.002
301042	301280	0.007
301043	301280	0.01
301045	301280	0.002
301047	301280	0.018
301049	301280	0.003
301050	301280	0.008
301051	301280	0.007
301052	301280	0.011
301053	301280	0.004
301054	301280	0.003
301055	301280	0.004
301056	301280	0.02
301058	301280	0.014
301059	301280	0.002
301060	301280	0.018
301062	301280	0.014
301063	301280	0.016
301064	301280	0.002
301066	301280	0.026
301067	301280	0.002
301068	301280	0.005
301069	301280	0.002
301071	301280	0.003
301072	301280	0.018
301073	301280	0.003
301074	301280	0.002
301075	301280	0.023
301076	301280	0.009
301077	301280	0.002
301081	301280	0.007
301082	301280	0.004
301083	301280	0.02
301084	301280	0.01
301085	301280	0.005
301086	301280	0.018
301087	301280	0.006
301088	301280	0.008
301090	301280	0.017
301091	301280	0.007
301092	301280	0.008
301093	301280	0.012
301094	301280	0.001
301095	301280	0.01
301096	301280	0.01
301097	301280	0.001
301098	301280	0.002
301099	301280	0.013
301100	301280	0.021
301102	301280	0.002
301104	301280	0.006
301106	301280	0.009
301108	301280	0.018
301109	301280	0.003
301110	301280	0.009
301112	301280	0.026
301113	301280	0.008
301114	301280	0.005
301115	301280	0.003
301116	301280	0.004
301117	301280	0.001
301120	301280	0.003
301121	301280	0.004
301122	301280	0.003
301123	301280	0.002
301124	301280	0.019
301125	301280	0.011
301127	301280	0.002
301128	301280	0.003
301129	301280	0.001
301130	301280	0.009
301131	301280	0.008
301133	301280	0.006
301134	301280	0.052
301135	301280	0.022
301136	301280	0.001
301138	301280	0.023
301139	301280	0.001
301140	301280	0.008
301141	301280	0.013
301142	301280	0.03
301143	301280	0.003
301144	301280	0.003
301145	301280	0.008
301146	301280	0.026
301147	301280	0.005
301148	301280	0.008
301149	301280	0.021
301150	301280	0.002
301151	301280	0.004
301152	301280	0.002
301153	301280	0.001
301154	301280	0.002
301155	301280	0.01
301156	301280	0.004
301157	301280	0.002
301158	301280	0.008
301162	301280	0.001
301163	301280	0.001
301164	301280	0.013
301165	301280	0.007
301168	301280	0.01
301169	301280	0.001
301170	301280	0.009
301171	301280	0.008
301172	301280	0.014
301173	301280	0.011
301174	301280	0.013
301175	301280	0.012
301176	301280	0.014
301178	301280	0.007
301180	301280	0.002
301181	301280	0.008
301182	301280	0.008
301183	301280	0.01
301184	301280	0.009
301186	301280	0.012
301187	301280	0.001
301189	301280	0.008
301190	301280	0.011
301191	301280	0.002
301192	301280	0.017
301193	301280	0.01
301194	301280	0.004
301195	301280	0.01
301196	301280	0.011
301197	301280	0.002
301198	301280	0.002
301200	301280	0.002
301202	301280	0.01
301204	301280	0.013
301205	301280	0.032
301206	301280	0.01
301207	301280	0.015
301208	301280	0.01
301209	301280	0.037
301210	301280	0.01
301211	301280	0.013
301212	301280	0.005
301213	301280	0.002
301214	301280	0.015
301215	301280	0.008
301216	301280	0.012
301217	301280	0.026
301218	301280	0.002
301219	301280	0.003
301221	301280	0.003
301222	301280	0.007
301223	301280	0.01
301224	301280	0.004
301225	301280	0.003
301226	301280	0.019
301227	301280	0.006
301229	301280	0.021
301230	301280	0.009
301231	301280	0.002
301232	301280	0.008
301233	301280	0.01
301234	301280	0.008
301235	301280	0.011
301236	301280	0.002
301237	301280	0.007
301238	301280	0.01
301239	301280	0.005
301240	301280	0.038
301241	301280	0.006
301242	301280	0.002
301243	301280	0.011
301245	301280	0.004
301246	301280	0.009
301247	301280	0.017
301248	301280	0.01
301249	301280	0.002
301250	301280	0.005
301251	301280	0.003
301252	301280	0.003
301253	301280	0.011
301254	301280	0.014
301255	301280	0.009
301256	301280	0.008
301257	301280	0.01
301258	301280	0.014
301260	301280	0.017
301261	301280	0.015
301262	301280	0.003
301264	301280	0.006
301265	301280	0.021
301266	301280	0.002
301267	301280	0.009
301269	301280	0.01
301270	301280	0.009
301271	301280	0.011
301272	301280	0.01
301273	301280	0.009
301274	301280	0.002
301275	301280	0.01
301276	301280	0.007
301277	301280	0.024
301278	301280	0.01
301279	301280	0.016
301001	301281	0.012
301002	301281	0.017
301003	301281	0.003
301004	301281	0.003
301005	301281	0.007
301006	301281	0.002
301007	301281	0.014
301008	301281	0.007
301009	301281	0.017
301010	301281	0.009
301012	301281	0.003
301014	301281	0.008
301015	301281	0.001
301016	301281	0.002
301017	301281	0.002
301018	301281	0.033
301019	301281	0.002
301020	301281	0.01
301022	301281	0.011
301023	301281	0.029
301024	301281	0.021
301025	301281	0.038
301026	301281	0.002
301027	301281	0.003
301028	301281	0.003
301029	301281	0.027
301030	301281	0.013
301031	301281	0.002
301032	301281	0.002
301033	301281	0.002
301034	301281	0.006
301035	301281	0.013
301037	301281	0.002
301038	301281	0.007
301039	301281	0.005
301040	301281	0.003
301041	301281	0.002
301042	301281	0.008
301043	301281	0.009
301045	301281	0.002
301047	301281	0.013
301049	301281	0.003
301050	301281	0.007
301051	301281	0.006
301052	301281	0.013
301053	301281	0.004
301054	301281	0.003
301055	301281	0.004
301056	301281	0.018
301058	301281	0.013
301059	301281	0.002
301060	301281	0.018
301062	301281	0.017
301063	301281	0.021
301064	301281	0.002
301066	301281	0.03
301067	301281	0.002
301068	301281	0.005
301069	301281	0.002
301071	301281	0.003
301072	301281	0.019
301073	301281	0.004
301074	301281	0.002
301075	301281	0.022
301076	301281	0.009
301077	301281	0.002
301081	301281	0.007
301082	301281	0.003
301083	301281	0.044
301084	301281	0.01
301085	301281	0.005
301086	301281	0.015
301087	301281	0.006
301088	301281	0.007
301090	301281	0.015
301091	301281	0.007
301092	301281	0.007
301093	301281	0.009
301094	301281	0.001
301095	301281	0.008
301096	301281	0.007
301097	301281	0.001
301098	301281	0.002
301099	301281	0.01
301100	301281	0.018
301102	301281	0.002
301104	301281	0.006
301106	301281	0.008
301108	301281	0.014
301109	301281	0.002
301110	301281	0.01
301112	301281	0.028
301113	301281	0.009
301114	301281	0.005
301115	301281	0.003
301116	301281	0.004
301117	301281	0.001
301120	301281	0.002
301121	301281	0.004
301122	301281	0.003
301123	301281	0.001
301124	301281	0.054
301125	301281	0.01
301127	301281	0.002
301128	301281	0.003
301129	301281	0.001
301130	301281	0.009
301131	301281	0.007
301133	301281	0.006
301134	301281	0.019
301135	301281	0.04
301136	301281	0.001
301138	301281	0.014
301139	301281	0.001
301140	301281	0.007
301141	301281	0.009
301142	301281	0.018
301143	301281	0.002
301144	301281	0.002
301145	301281	0.007
301146	301281	0.094
301147	301281	0.005
301148	301281	0.007
301149	301281	0.019
301150	301281	0.002
301151	301281	0.004
301152	301281	0.001
301153	301281	0.001
301154	301281	0.002
301155	301281	0.009
301156	301281	0.004
301157	301281	0.002
301158	301281	0.008
301162	301281	0.001
301163	301281	0.001
301164	301281	0.017
301165	301281	0.007
301168	301281	0.008
301169	301281	0.001
301170	301281	0.009
301171	301281	0.008
301172	301281	0.011
301173	301281	0.009
301174	301281	0.01
301175	301281	0.009
301176	301281	0.01
301178	301281	0.007
301180	301281	0.002
301181	301281	0.007
301182	301281	0.007
301183	301281	0.009
301184	301281	0.008
301186	301281	0.01
301187	301281	0.001
301189	301281	0.007
301190	301281	0.01
301191	301281	0.002
301192	301281	0.015
301193	301281	0.008
301194	301281	0.004
301195	301281	0.01
301196	301281	0.009
301197	301281	0.002
301198	301281	0.002
301200	301281	0.002
301202	301281	0.01
301204	301281	0.012
301205	301281	0.029
301206	301281	0.008
301207	301281	0.013
301208	301281	0.01
301209	301281	0.03
301210	301281	0.009
301211	301281	0.011
301212	301281	0.005
301213	301281	0.002
301214	301281	0.012
301215	301281	0.007
301216	301281	0.012
301217	301281	0.036
301218	301281	0.002
301219	301281	0.003
301221	301281	0.003
301222	301281	0.007
301223	301281	0.01
301224	301281	0.004
301225	301281	0.003
301226	301281	0.047
301227	301281	0.006
301229	301281	0.016
301230	301281	0.009
301231	301281	0.002
301232	301281	0.008
301233	301281	0.008
301234	301281	0.007
301235	301281	0.01
301236	301281	0.002
301237	301281	0.007
301238	301281	0.01
301239	301281	0.005
301240	301281	0.033
301241	301281	0.006
301242	301281	0.001
301243	301281	0.011
301245	301281	0.004
301246	301281	0.008
301247	301281	0.016
301248	301281	0.008
301249	301281	0.002
301250	301281	0.005
301251	301281	0.003
301252	301281	0.003
301253	301281	0.009
301254	301281	0.014
301255	301281	0.007
301256	301281	0.008
301257	301281	0.009
301258	301281	0.011
301260	301281	0.014
301261	301281	0.013
301262	301281	0.003
301264	301281	0.006
301265	301281	0.019
301266	301281	0.002
301267	301281	0.008
301269	301281	0.008
301270	301281	0.008
301271	301281	0.01
301272	301281	0.008
301273	301281	0.007
301274	301281	0.002
301275	301281	0.009
301276	301281	0.006
301277	301281	0.025
301278	301281	0.008
301279	301281	0.012
301280	301281	0.026
301001	301282	0.014
301002	301282	0.013
301003	301282	0.004
301004	301282	0.003
301005	301282	0.017
301006	301282	0.002
301007	301282	0.012
301008	301282	0.025
301009	301282	0.015
301010	301282	0.059
301012	301282	0.004
301014	301282	0.029
301015	301282	0.002
301016	301282	0.003
301017	301282	0.003
301018	301282	0.009
301019	301282	0.003
301020	301282	0.022
301022	301282	0.023
301023	301282	0.01
301024	301282	0.014
301025	301282	0.01
301026	301282	0.003
301027	301282	0.004
301028	301282	0.004
301029	301282	0.007
301030	301282	0.019
301031	301282	0.003
301032	301282	0.003
301033	301282	0.002
301034	301282	0.007
301035	301282	0.026
301037	301282	0.003
301038	301282	0.016
301039	301282	0.008
301040	301282	0.004
301041	301282	0.003
301042	301282	0.011
301043	301282	0.028
301045	301282	0.003
301047	301282	0.02
301049	301282	0.003
301050	301282	0.028
301051	301282	0.014
301052	301282	0.01
301053	301282	0.005
301054	301282	0.004
301055	301282	0.005
301056	301282	0.017
301058	301282	0.024
301059	301282	0.003
301060	301282	0.018
301062	301282	0.013
301063	301282	0.013
301064	301282	0.002
301066	301282	0.013
301067	301282	0.002
301068	301282	0.007
301069	301282	0.003
301071	301282	0.003
301072	301282	0.014
301073	301282	0.004
301074	301282	0.003
301075	301282	0.014
301076	301282	0.023
301077	301282	0.002
301081	301282	0.011
301082	301282	0.004
301083	301282	0.008
301084	301282	0.015
301085	301282	0.008
301086	301282	0.023
301087	301282	0.013
301088	301282	0.019
301090	301282	0.02
301091	301282	0.02
301092	301282	0.018
301093	301282	0.057
301094	301282	0.002
301095	301282	0.033
301096	301282	0.04
301097	301282	0.002
301098	301282	0.002
301099	301282	0.036
301100	301282	0.014
301102	301282	0.003
301104	301282	0.012
301106	301282	0.02
301108	301282	0.018
301109	301282	0.003
301110	301282	0.009
301112	301282	0.013
301113	301282	0.015
301114	301282	0.008
